Year,Round,GrandPrix,Country,Driver,Team,GridPosition,Position,Points,Status,MeanLapTime,StdLapTime,PitStops,FirstCompound,StintCount,AirTemp,Rainfall,Humidity,WindSpeed,TrackTemp
2019,5,Spanish Grand Prix,Spain,KUB,Williams,17,18,0,+1 Lap,89.50021538,10.39616225,2,MEDIUM,3,20.14772727,0,54.72424242,1.929545455,40.72727273
2019,5,Spanish Grand Prix,Spain,STR,Racing Point,16,19,0,Collision,85.03431818,3.522868511,1,MEDIUM,2,20.14772727,0,54.72424242,1.929545455,40.72727273
2019,5,Spanish Grand Prix,Spain,NOR,McLaren,10,20,0,Collision,85.04761364,3.467141663,1,SOFT,2,20.14772727,0,54.72424242,1.929545455,40.72727273
2019,6,Monaco Grand Prix,Monaco,HAM,Mercedes,1,1,25,Finished,79.59534615,8.338798454,1,SOFT,2,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,VET,Ferrari,4,2,18,Finished,79.62870513,8.148925683,1,SOFT,2,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,BOT,Mercedes,2,3,15,Finished,79.63588462,8.631461496,2,SOFT,3,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,VER,Red Bull Racing,3,4,12,Finished,79.60223077,8.208915457,1,SOFT,2,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,GAS,Red Bull Racing,8,5,11,Finished,79.72285897,7.153910279,2,SOFT,3,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,SAI,McLaren,9,6,8,Finished,80.28065385,6.568348967,1,SOFT,2,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,KVY,Toro Rosso,7,7,6,Finished,80.29501282,6.535693672,1,SOFT,2,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,ALB,Toro Rosso,10,8,4,Finished,80.30303846,6.512311821,1,SOFT,2,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,RIC,Renault,6,9,2,Finished,80.37603846,7.263383505,1,SOFT,2,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,GRO,Haas F1 Team,13,10,1,Finished,80.31373077,6.397660454,1,SOFT,2,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,NOR,McLaren,12,11,0,Finished,80.45176923,6.212605018,1,MEDIUM,2,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,PER,Racing Point,16,12,0,+1 Lap,80.7388961,6.848071214,1,MEDIUM,2,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,HUL,Renault,11,13,0,+1 Lap,80.77723377,6.367297886,1,MEDIUM,2,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,MAG,Haas F1 Team,5,14,0,+1 Lap,80.72667532,7.167973667,1,SOFT,2,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,RUS,Williams,19,15,0,+1 Lap,80.97105195,6.439624425,1,MEDIUM,2,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,STR,Racing Point,17,16,0,+1 Lap,81.06098701,6.125419149,1,MEDIUM,2,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,RAI,Alfa Romeo Racing,14,17,0,+1 Lap,81.26076623,6.220343272,1,SOFT,2,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,KUB,Williams,20,18,0,+1 Lap,81.65590909,6.730734781,1,MEDIUM,2,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,GIO,Alfa Romeo Racing,18,19,0,+2 Laps,81.76838158,7.2445673,1,SOFT,2,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,6,Monaco Grand Prix,Monaco,LEC,Ferrari,15,20,0,Collision,90.65025,12.3167298,3,MEDIUM,3,22.75467626,0.625899281,52.69784173,0.903597122,32.7294964
2019,7,Canadian Grand Prix,Canada,HAM,Mercedes,2,1,25,Finished,76.38691429,2.371378531,1,MEDIUM,2,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,VET,Ferrari,1,2,18,Finished,76.36774286,2.304514213,1,MEDIUM,2,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,LEC,Ferrari,3,3,15,Finished,76.454,2.484530557,1,MEDIUM,2,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,BOT,Mercedes,6,4,13,Finished,77.1161,3.140988288,2,MEDIUM,3,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,VER,Red Bull Racing,9,5,10,Finished,77.21055714,2.492334809,1,HARD,2,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,RIC,Renault,4,6,8,+1 Lap,77.53850725,2.28570258,1,SOFT,2,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,HUL,Renault,7,7,6,+1 Lap,77.54433333,2.369916613,1,SOFT,2,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,GAS,Red Bull Racing,5,8,4,+1 Lap,77.69021739,2.32292593,1,SOFT,2,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,STR,Racing Point,17,9,2,+1 Lap,77.95813043,2.667944279,1,HARD,2,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,KVY,Toro Rosso,10,10,1,+1 Lap,77.99418841,2.613526563,1,MEDIUM,2,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,SAI,McLaren,11,11,0,+1 Lap,78.0256087,2.695603339,1,SOFT,2,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,PER,Racing Point,15,12,0,+1 Lap,78.14491304,2.780805341,1,MEDIUM,2,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,GIO,Alfa Romeo Racing,12,13,0,+1 Lap,78.4777971,2.946525449,1,HARD,2,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,GRO,Haas F1 Team,14,14,0,+1 Lap,78.50198551,3.178063101,1,MEDIUM,2,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,RAI,Alfa Romeo Racing,16,15,0,+1 Lap,78.51010145,3.799500285,2,MEDIUM,3,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,RUS,Williams,18,16,0,+2 Laps,79.40870588,3.059083099,1,MEDIUM,2,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,MAG,Haas F1 Team,0,17,0,+2 Laps,79.53479412,3.189965562,1,HARD,2,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,KUB,Williams,19,18,0,+3 Laps,80.24104478,3.70363629,2,MEDIUM,3,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,ALB,Toro Rosso,13,19,0,Collision damage,79.43055932,6.307511117,2,MEDIUM,2,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,7,Canadian Grand Prix,Canada,NOR,McLaren,8,20,0,Suspension,80.775625,4.06786511,0,SOFT,1,29.36825397,0,16.14761905,1.308730159,51.0984127
2019,8,French Grand Prix,France,HAM,Mercedes,1,1,25,Finished,95.68298113,3.264259802,1,MEDIUM,2,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,BOT,Mercedes,2,2,18,Finished,96.02366038,3.580022958,1,MEDIUM,2,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,LEC,Ferrari,3,3,15,Finished,96.04118868,3.540684419,1,MEDIUM,2,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,VER,Red Bull Racing,4,4,12,Finished,96.34156604,3.584651976,1,MEDIUM,2,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,VET,Ferrari,7,5,11,Finished,96.86781132,4.69950993,2,MEDIUM,3,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,SAI,McLaren,6,6,8,Finished,97.48415094,3.375384049,1,MEDIUM,2,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,RAI,Alfa Romeo Racing,12,7,6,+1 Lap,97.68828846,3.583152858,1,HARD,2,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,HUL,Renault,13,8,4,+1 Lap,97.69905769,3.808075086,1,HARD,2,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,NOR,McLaren,5,9,2,+1 Lap,97.73446154,3.480602503,1,MEDIUM,2,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,GAS,Red Bull Racing,9,10,1,+1 Lap,97.83503846,3.699870845,1,SOFT,2,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,RIC,Renault,8,11,0,+1 Lap,97.67051923,3.712595253,1,MEDIUM,2,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,PER,Racing Point,14,12,0,+1 Lap,97.93296154,4.534263876,1,MEDIUM,2,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,STR,Racing Point,17,13,0,+1 Lap,97.97853846,4.128802255,1,HARD,2,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,KVY,Toro Rosso,19,14,0,+1 Lap,98.21367308,4.391144135,1,HARD,2,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,ALB,Toro Rosso,11,15,0,+1 Lap,98.25973077,4.028311942,1,MEDIUM,2,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,GIO,Alfa Romeo Racing,10,16,0,+1 Lap,98.59078846,4.839629229,2,SOFT,3,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,MAG,Haas F1 Team,15,17,0,+1 Lap,98.68830769,3.898188587,1,MEDIUM,2,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,KUB,Williams,18,18,0,+2 Laps,100.0904314,3.840688674,1,MEDIUM,2,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,RUS,Williams,20,19,0,+2 Laps,100.2683137,5.525787598,2,MEDIUM,3,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,8,French Grand Prix,France,GRO,Haas F1 Team,16,20,0,Retired,98.74561364,4.232283078,2,HARD,2,26.89421488,0,39.09090909,1.678512397,54.52561983
2019,9,Austrian Grand Prix,Austria,VER,Red Bull Racing,2,1,26,Finished,69.32143662,2.3631947,1,MEDIUM,2,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,LEC,Ferrari,1,2,18,Finished,69.35980282,2.257688284,1,SOFT,2,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,BOT,Mercedes,3,3,15,Finished,69.58847887,2.164128534,1,MEDIUM,2,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,VET,Ferrari,9,4,12,Finished,69.5976338,3.455395934,2,SOFT,3,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,HAM,Mercedes,4,5,10,Finished,69.6426338,3.221194473,1,MEDIUM,2,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,NOR,McLaren,5,6,8,+1 Lap,70.3327,2.409431939,1,SOFT,2,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,GAS,Red Bull Racing,8,7,6,+1 Lap,70.41477143,2.438443892,1,SOFT,2,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,SAI,McLaren,19,8,4,+1 Lap,70.57434286,2.538885114,1,MEDIUM,2,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,RAI,Alfa Romeo Racing,6,9,2,+1 Lap,70.60447143,2.301354514,1,SOFT,2,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,GIO,Alfa Romeo Racing,7,10,1,+1 Lap,70.61392857,2.292147656,1,SOFT,2,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,PER,Racing Point,13,11,0,+1 Lap,70.65321429,2.397996041,1,MEDIUM,2,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,RIC,Renault,12,12,0,+1 Lap,70.6698,2.735895209,1,MEDIUM,2,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,HUL,Renault,15,13,0,+1 Lap,70.69447143,2.379906658,1,MEDIUM,2,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,STR,Racing Point,14,14,0,+1 Lap,70.80772857,2.471133501,1,MEDIUM,2,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,ALB,Toro Rosso,18,15,0,+1 Lap,70.83164286,2.735423757,1,MEDIUM,2,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,GRO,Haas F1 Team,11,16,0,+1 Lap,70.94511429,2.8909331,1,MEDIUM,2,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,KVY,Toro Rosso,16,17,0,+1 Lap,71.25311429,2.997049881,1,MEDIUM,2,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,RUS,Williams,0,18,0,+2 Laps,71.56278261,2.763274932,1,MEDIUM,2,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,MAG,Haas F1 Team,10,19,0,+2 Laps,71.8796087,3.733101637,3,SOFT,4,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,9,Austrian Grand Prix,Austria,KUB,Williams,17,20,0,+3 Laps,72.56414706,2.392354216,1,MEDIUM,2,34.4440678,0,17.96525424,1.225423729,50.7440678
2019,10,British Grand Prix,Great Britain,HAM,Mercedes,2,1,26,Finished,92.13378431,10.03130776,1,MEDIUM,2,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,BOT,Mercedes,1,2,18,Finished,94.10346154,12.66091353,2,MEDIUM,3,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,LEC,Ferrari,3,3,15,Finished,94.20325,11.34825907,2,SOFT,3,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,GAS,Red Bull Racing,5,4,12,Finished,94.29123077,10.67924122,1,MEDIUM,2,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,VER,Red Bull Racing,4,5,10,Finished,94.38288462,11.51110061,2,MEDIUM,3,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,SAI,McLaren,13,6,8,Finished,94.65559615,10.74601714,1,MEDIUM,2,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,RIC,Renault,7,7,6,Finished,94.67025,10.57043006,2,SOFT,3,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,RAI,Alfa Romeo Racing,12,8,4,Finished,94.88446154,9.279028432,1,MEDIUM,2,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,KVY,Toro Rosso,17,9,2,Finished,94.90715385,8.949966648,2,SOFT,3,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,HUL,Renault,10,10,1,Finished,95.02278846,9.560000739,1,SOFT,2,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,NOR,McLaren,8,11,0,Finished,95.05255769,10.0835738,2,SOFT,3,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,ALB,Toro Rosso,9,12,0,Finished,95.07825,9.613774417,1,SOFT,2,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,STR,Racing Point,18,13,0,Finished,95.18342308,9.793867177,2,MEDIUM,3,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,RUS,Williams,19,14,0,+1 Lap,95.76192157,8.353761054,1,MEDIUM,2,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,KUB,Williams,20,15,0,+1 Lap,95.97329412,8.947077403,1,MEDIUM,2,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,VET,Ferrari,6,16,0,+1 Lap,95.78260784,14.00483197,2,SOFT,3,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,PER,Racing Point,15,17,0,+1 Lap,96.17205882,10.68154721,3,MEDIUM,4,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,GIO,Alfa Romeo Racing,11,18,0,Spun off,93.93261111,2.234535881,0,MEDIUM,1,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,GRO,Haas F1 Team,14,19,0,Collision,103.0756667,13.83451924,2,SOFT,2,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,10,British Grand Prix,Great Britain,MAG,Haas F1 Team,16,20,0,Collision,112.9163333,25.73331797,2,SOFT,2,18.90508475,0,62.13559322,2.011864407,30.3220339
2019,11,German Grand Prix,Germany,VER,Red Bull Racing,2,1,26,Finished,97.98867188,18.75364344,5,WET,6,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,VET,Ferrari,20,2,18,Finished,98.10325,16.12388949,5,WET,6,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,KVY,Toro Rosso,14,3,15,Finished,98.1184375,15.76984749,4,WET,5,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,STR,Racing Point,15,4,12,Finished,97.27747619,14.9753082,5,WET,6,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,SAI,McLaren,7,5,10,Finished,98.13840625,15.86694699,3,WET,4,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,ALB,Toro Rosso,16,6,8,Finished,98.14573437,16.60850433,4,WET,5,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,GRO,Haas F1 Team,6,7,6,Finished,97.40387302,15.52945328,5,WET,6,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,MAG,Haas F1 Team,12,8,4,Finished,98.281875,14.90564263,6,WET,7,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,HAM,Mercedes,1,9,2,Finished,96.14209677,16.15567307,6,WET,7,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,KUB,Williams,18,10,1,Finished,98.37909375,12.91280775,5,WET,6,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,RUS,Williams,17,11,0,Finished,98.40123438,13.17870753,5,WET,6,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,RAI,Alfa Romeo Racing,5,12,0,Finished,98.17951563,16.57968073,4,WET,5,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,GIO,Alfa Romeo Racing,11,13,0,Finished,98.2050625,16.21919946,4,WET,5,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,GAS,Red Bull Racing,4,14,0,Collision,99.14218033,16.1445162,4,WET,5,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,BOT,Mercedes,3,15,0,Accident,98.90226786,17.87495606,4,WET,5,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,HUL,Renault,9,16,0,Accident,101.2700769,15.94083651,3,WET,4,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,LEC,Ferrari,10,17,0,Accident,96.37981481,11.33056953,3,WET,3,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,NOR,McLaren,19,18,0,Power loss,99.1796,10.22127901,2,WET,2,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,RIC,Renault,13,19,0,Exhaust,102.4826154,12.79260109,1,WET,2,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,11,German Grand Prix,Germany,PER,Racing Point,8,20,0,Spun off,112.843,,0,WET,1,21.50340136,0.965986395,87.83061224,1.006122449,26.4414966
2019,12,Hungarian Grand Prix,Hungary,HAM,Mercedes,3,1,25,Finished,81.4828,3.255664529,2,MEDIUM,3,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,VER,Red Bull Racing,1,2,19,Finished,81.73702857,3.36295867,2,MEDIUM,3,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,VET,Ferrari,5,3,15,Finished,82.36041429,2.939983848,1,MEDIUM,2,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,LEC,Ferrari,4,4,12,Finished,82.41494286,2.554936358,1,MEDIUM,2,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,SAI,McLaren,8,5,10,+1 Lap,83.05972464,2.604560892,1,SOFT,2,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,GAS,Red Bull Racing,6,6,8,+1 Lap,83.07991304,2.622464028,1,MEDIUM,2,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,RAI,Alfa Romeo Racing,10,7,6,+1 Lap,83.11866667,2.756660558,1,SOFT,2,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,BOT,Mercedes,2,8,4,+1 Lap,83.12933333,4.534327032,2,MEDIUM,3,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,NOR,McLaren,7,9,2,+1 Lap,83.2056087,3.26348479,1,SOFT,2,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,ALB,Toro Rosso,12,10,1,+1 Lap,83.62786957,3.032380146,1,MEDIUM,2,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,PER,Racing Point,16,11,0,+1 Lap,83.78791304,2.697890089,1,MEDIUM,2,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,HUL,Renault,11,12,0,+1 Lap,83.79713043,2.685579343,1,MEDIUM,2,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,MAG,Haas F1 Team,14,13,0,+1 Lap,83.80810145,2.858900005,1,MEDIUM,2,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,RIC,Renault,20,14,0,+1 Lap,83.81149275,3.053247507,1,HARD,2,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,KVY,Toro Rosso,13,15,0,+2 Laps,83.95564706,3.065947438,1,MEDIUM,2,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,RUS,Williams,15,16,0,+2 Laps,84.76030882,2.694690896,1,MEDIUM,2,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,STR,Racing Point,18,17,0,+2 Laps,84.81575,3.461446171,2,MEDIUM,3,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,GIO,Alfa Romeo Racing,17,18,0,+2 Laps,84.95088235,2.959181661,1,MEDIUM,2,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,KUB,Williams,19,19,0,+3 Laps,85.28468657,3.231698133,1,MEDIUM,2,25.66,0,33.89307692,1.193846154,44.09692308
2019,12,Hungarian Grand Prix,Hungary,GRO,Haas F1 Team,9,20,0,Water pressure,85.03818367,4.076181759,2,SOFT,2,25.66,0,33.89307692,1.193846154,44.09692308
2019,13,Belgian Grand Prix,Belgium,LEC,Ferrari,1,1,25,Finished,109.529122,5.135716514,1,SOFT,2,17.4,0,57.03,2.035833333,28.11916667
2019,13,Belgian Grand Prix,Belgium,HAM,Mercedes,3,2,18,Finished,109.6052927,5.688291322,1,SOFT,2,17.4,0,57.03,2.035833333,28.11916667
2019,13,Belgian Grand Prix,Belgium,BOT,Mercedes,4,3,15,Finished,109.9077561,5.773179846,1,SOFT,2,17.4,0,57.03,2.035833333,28.11916667
2019,13,Belgian Grand Prix,Belgium,VET,Ferrari,2,4,13,Finished,110.2169512,5.852789343,2,SOFT,3,17.4,0,57.03,2.035833333,28.11916667
2019,13,Belgian Grand Prix,Belgium,ALB,Red Bull Racing,17,5,10,Finished,111.8515122,7.884458939,1,MEDIUM,2,17.4,0,57.03,2.035833333,28.11916667
